"year","dpt","dpt_url","circo","circo_url","tour","nuance","candidat","nameLast","nameFirst","sexe","voix","pct_inscrits","pct_exprimes","elected"
"2017","27","027","3","03","2","MDM","Mme Marie TAMARELLE-VERHAEGHE",NULL,NULL,NULL,"20788","24.63","59.29","1"
"2017","27","027","3","03","2","FN","M. Timothée HOUSSIN",NULL,NULL,NULL,"14275","16.92","40.71","0"
"2017","27","027","4","04","2","REM","M. Bruno QUESTEL",NULL,NULL,NULL,"20755","23.08","60.51","1"
"2017","27","027","4","04","2","FN","Mme Doris PERREAUX",NULL,NULL,NULL,"13543","15.06","39.49","0"
"2017","27","027","5","05","2","REM","Mme Claire O'PETIT",NULL,NULL,NULL,"18804","21.25","55.98","1"
"2017","27","027","5","05","2","FN","M. Vincent TAILLIEU",NULL,NULL,NULL,"14784","16.71","44.02","0"
"2017","28","028","1","01","2","REM","M. Guillaume KASBARIAN",NULL,NULL,NULL,"19127","21.46","55.18","1"
"2017","28","028","1","01","2","LR","M. Franck MASSELUS",NULL,NULL,NULL,"15534","17.43","44.82","0"
"2017","28","028","2","02","2","LR","M. Olivier MARLEIX",NULL,NULL,NULL,"16303","21.94","59.38","1"
"2017","28","028","2","02","2","REM","Mme Claire Tassadit HOUD",NULL,NULL,NULL,"11152","15.01","40.62","0"
"2017","28","028","3","03","2","LR","Mme Laure DE LA RAUDIERE",NULL,NULL,NULL,"16268","23","56.1","1"
"2017","28","028","3","03","2","RDG","M. Harold HUWART",NULL,NULL,NULL,"12729","17.99","43.9","0"
"2017","28","028","4","04","2","UDI","M. Philippe VIGIER",NULL,NULL,NULL,"20685","30.78","70.38","1"
"2017","28","028","4","04","2","REM","Mme Clémence ROUVIER",NULL,NULL,NULL,"8705","12.95","29.62","0"
"2017","29","029","1","01","2","REM","Mme Annaïg LE MEUR",NULL,NULL,NULL,"20925","23.55","54.45","1"
"2017","29","029","1","01","2","SOC","M. Jean-Jacques URVOAS",NULL,NULL,NULL,"17502","19.69","45.55","0"
"2017","29","029","2","02","2","REM","M. Jean-Charles LARSONNEUR",NULL,NULL,NULL,"18638","23.98","59.58","1"
"2017","29","029","2","02","2","FI","M. Pierre-Yves CADALEN",NULL,NULL,NULL,"12646","16.27","40.42","0"
"2017","29","029","3","03","2","REM","M. Didier LE GAC",NULL,NULL,NULL,"22593","25.3","60.69","1"
"2017","29","029","3","03","2","DVG","M. Jean-Luc BLEUNVEN",NULL,NULL,NULL,"14633","16.38","39.31","0"
"2017","29","029","4","04","2","REM","Mme Sandrine LE FEUR",NULL,NULL,NULL,"19001","23.13","52.14","1"
"2017","29","029","4","04","2","LR","M. Maël DE CALAN",NULL,NULL,NULL,"17440","21.23","47.86","0"
"2017","29","029","5","05","2","REM","Mme Graziella MELCHIOR",NULL,NULL,NULL,"20957","22.18","53.89","1"
"2017","29","029","5","05","2","DVD","M. Patrick LECLERC",NULL,NULL,NULL,"17930","18.98","46.11","0"
"2017","29","029","6","06","2","REM","M. Richard FERRAND",NULL,NULL,NULL,"20991","23.51","56.53","1"
"2017","29","029","6","06","2","LR","Mme Gaëlle NICOLAS",NULL,NULL,NULL,"16140","18.08","43.47","0"
"2017","29","029","7","07","2","REM","Mme Liliane TANGUY",NULL,NULL,NULL,"20611","25.65","62.95","1"
"2017","29","029","7","07","2","LR","M. Didier GUILLON",NULL,NULL,NULL,"12133","15.1","37.05","0"
"2017","29","029","8","08","2","REM","M. Erwan BALANANT",NULL,NULL,NULL,"18233","20.91","51.45","1"
"2017","29","029","8","08","2","SOC","M. Michael QUERNEZ",NULL,NULL,NULL,"17203","19.73","48.55","0"
"2017","2a","02A","1","01","2","LR","M. Jean-Jacques FERRARA",NULL,NULL,NULL,"12278","24.13","64.99","1"
"2017","2a","02A","1","01","2","REM","Mme Maria GUIDICELLI",NULL,NULL,NULL,"6614","13","35.01","0"
"2017","2a","02A","2","02","2","REG","M. Paul-André COLOMBANI",NULL,NULL,NULL,"16637","28.75","55.22","1"
"2017","2a","02A","2","02","2","LR","M. Camille DE ROCCA SERRA",NULL,NULL,NULL,"13491","23.31","44.78","0"
"2017","2b","02B","1","01","2","REG","M. Michel CASTELLANI",NULL,NULL,NULL,"16279","27.7","60.81","1"
"2017","2b","02B","1","01","2","LR","M. Sauveur GANDOLFI-SCHEIT",NULL,NULL,NULL,"10490","17.85","39.19","0"
"2017","2b","02B","2","02","2","REG","M. Jean-Félix ACQUAVIVA",NULL,NULL,NULL,"21302","32.29","63.16","1"
"2017","2b","02B","2","02","2","REM","M. Francis GIUDICI",NULL,NULL,NULL,"12425","18.84","36.84","0"
"2017","30","030","1","01","2","REM","Mme Françoise DUMAS",NULL,NULL,NULL,"17365","19.97","54.55","1"
"2017","30","030","1","01","2","FN","M. Yoann GILLET",NULL,NULL,NULL,"14470","16.64","45.45","0"
"2017","30","030","2","02","2","FN","M. Gilbert COLLARD",NULL,NULL,NULL,"19834","22.28","50.16","1"
"2017","30","030","2","02","2","MDM","Mme . MARIE SARA",NULL,NULL,NULL,"19711","22.14","49.84","0"
"2017","30","030","3","03","2","REM","M. Anthony CELLIER",NULL,NULL,NULL,"21908","23.42","59.02","1"
"2017","30","030","3","03","2","FN","Mme Monique TEZENAS DU MONTCEL",NULL,NULL,NULL,"15212","16.26","40.98","0"
"2017","30","030","4","04","2","REM","Mme Annie CHAPELIER",NULL,NULL,NULL,"20027","21.98","58.21","1"
"2017","30","030","4","04","2","FN","Mme Brigitte ROULLAUD",NULL,NULL,NULL,"14375","15.78","41.79","0"
"2017","30","030","5","05","2","REM","M. Olivier GAILLARD",NULL,NULL,NULL,"23268","24.28","63.57","1"
"2017","30","030","5","05","2","FN","Mme Daniela DE VIDO",NULL,NULL,NULL,"13337","13.92","36.43","0"
"2017","30","030","6","06","2","REM","M. Philippe BERTA",NULL,NULL,NULL,"17879","22.02","60.35","1"
"2017","30","030","6","06","2","FN","Mme Laurence GARDET",NULL,NULL,NULL,"11747","14.47","39.65","0"
"2017","31","031","1","01","2","REM","M. Pierre CABARE",NULL,NULL,NULL,"16203","19.74","51.02","1"
"2017","31","031","1","01","2","FI","Mme Claire DUJARDIN",NULL,NULL,NULL,"15556","18.95","48.98","0"
"2017","31","031","10","10","2","REM","M. Sébastien NADOT",NULL,NULL,NULL,"27048","28.36","60.7","1"
"2017","31","031","10","10","2","FI","Mme Monique FABRE",NULL,NULL,NULL,"17512","18.36","39.3","0"
"2017","31","031","2","02","2","MDM","M. Jean-Luc LAGLEIZE",NULL,NULL,NULL,"22581","22.47","55.49","1"
"2017","31","031","2","02","2","FI","Mme Anne STAMBACH-TERRENOIR",NULL,NULL,NULL,"18113","18.03","44.51","0"
"2017","31","031","3","03","2","REM","Mme Corinne VIGNON",NULL,NULL,NULL,"16254","20.81","52.97","1"
"2017","31","031","3","03","2","LR","Mme Laurence ARRIBAGÉ",NULL,NULL,NULL,"14429","18.47","47.03","0"
"2017","31","031","4","04","2","REM","M. Mickaël NOGAL",NULL,NULL,NULL,"13657","19.69","51.91","1"
"2017","31","031","4","04","2","FI","M. Liem HOANG NGOC",NULL,NULL,NULL,"12650","18.24","48.09","0"
"2017","31","031","5","05","2","REM","M. Jean-François PORTARRIEU",NULL,NULL,NULL,"26091","26.52","67.6","1"
"2017","31","031","5","05","2","FN","M. Julien LEONARDELLI",NULL,NULL,NULL,"12504","12.71","32.4","0"
"2017","31","031","6","06","2","REM","Mme Monique IBORRA",NULL,NULL,NULL,"25934","23.29","55.87","1"
"2017","31","031","6","06","2","FI","M. Patrick JIMENA",NULL,NULL,NULL,"20483","18.39","44.13","0"
"2017","31","031","7","07","2","REM","Mme Elisabeth TOUTUT-PICARD",NULL,NULL,NULL,"26521","26.58","67.84","1"
"2017","31","031","7","07","2","FN","Mme Marie DOMBES",NULL,NULL,NULL,"12572","12.6","32.16","0"
"2017","31","031","8","08","2","SOC","M. Joël AVIRAGNET",NULL,NULL,NULL,"17270","20.22","50.13","1"
"2017","31","031","8","08","2","REM","M. Michel MONTSARRAT",NULL,NULL,NULL,"17179","20.11","49.87","0"
"2017","31","031","9","09","2","REM","Mme Sandrine MÖRCH",NULL,NULL,NULL,"16458","20.73","52.33","1"
"2017","31","031","9","09","2","FI","M. Manuel BOMPARD",NULL,NULL,NULL,"14991","18.88","47.67","0"
"2017","32","032","1","01","2","REM","M. Jean-René CAZENEUVE",NULL,NULL,NULL,"19133","26.03","59.25","1"
"2017","32","032","1","01","2","SOC","M. Francis DUPOUEY",NULL,NULL,NULL,"13159","17.9","40.75","0"
"2017","32","032","2","02","2","SOC","Mme Gisèle BIÉMOURET",NULL,NULL,NULL,"15972","22.34","51.57","1"
"2017","32","032","2","02","2","REM","M. Christopher SOCCIO",NULL,NULL,NULL,"15001","20.98","48.43","0"
"2017","33","033","1","01","2","REM","Mme Dominique DAVID",NULL,NULL,NULL,"20645","21.73","59.59","1"
"2017","33","033","1","01","2","LR","M. Nicolas FLORIAN",NULL,NULL,NULL,"14000","14.74","40.41","0"
"2017","33","033","10","10","2","REM","M. Florent BOUDIÉ",NULL,NULL,NULL,"21772","26.95","67.9","1"
"2017","33","033","10","10","2","FN","Mme Sandrine CHADOURNE",NULL,NULL,NULL,"10295","12.74","32.1","0"
"2017","33","033","11","11","2","REM","Mme Véronique HAMMERER",NULL,NULL,NULL,"21085","22.69","57.02","1"
"2017","33","033","11","11","2","FN","Mme Edwige DIAZ",NULL,NULL,NULL,"15891","17.1","42.98","0"
"2017","33","033","12","12","2","REM","Mme Christelle DUBOS",NULL,NULL,NULL,"19670","23.6","56.71","1"
"2017","33","033","12","12","2","FI","M. Christophe MIQUEU",NULL,NULL,NULL,"15018","18.02","43.29","0"
"2017","33","033","2","02","2","REM","Mme Catherine FABRE",NULL,NULL,NULL,"13874","21.02","63.79","1"
"2017","33","033","2","02","2","LR","Mme Anne WALRYCK",NULL,NULL,NULL,"7875","11.93","36.21","0"
"2017","33","033","3","03","2","FI","M. Loïc PRUD'HOMME",NULL,NULL,NULL,"16248","20.05","50.2","1"
"2017","33","033","3","03","2","REM","M. Marik FETOUH",NULL,NULL,NULL,"16117","19.89","49.8","0"
"2017","33","033","4","04","2","SOC","M. Alain DAVID",NULL,NULL,NULL,"15550","16.61","50.91","1"
"2017","33","033","4","04","2","REM","M. Aziz S'KALLI-BOUAZIZA",NULL,NULL,NULL,"14992","16.01","49.09","0"
"2017","33","033","5","05","2","REM","M. Benoit SIMIAN",NULL,NULL,NULL,"21011","19.01","50.46","1"
"2017","33","033","5","05","2","SOC","Mme Pascale GOT",NULL,NULL,NULL,"20632","18.67","49.54","0"
"2017","33","033","6","06","2","REM","M. Eric POULLIAT",NULL,NULL,NULL,"23690","22.84","58.81","1"
"2017","33","033","6","06","2","SOC","Mme Marie RÉCALDE",NULL,NULL,NULL,"16590","15.99","41.19","0"
"2017","33","033","7","07","2","REM","Mme Bérangère COUILLARD",NULL,NULL,NULL,"17304","22.49","55.7","1"
"2017","33","033","7","07","2","SOC","M. Bernard GARRIGOU",NULL,NULL,NULL,"13761","17.89","44.3","0"
"2017","33","033","8","08","2","REM","Mme Sophie PANONACLE",NULL,NULL,NULL,"26713","24.49","59.75","1"
"2017","33","033","8","08","2","LR","M. Yves FOULON",NULL,NULL,NULL,"17997","16.5","40.25","0"
"2017","33","033","9","09","2","MDM","Mme Sophie METTE",NULL,NULL,NULL,"18059","19.29","53.54","1"
"2017","33","033","9","09","2","SOC","M. Gilles SAVARY",NULL,NULL,NULL,"15674","16.75","46.46","0"
"2017","34","034","1","01","2","REM","Mme Patricia MIRALLÈS",NULL,NULL,NULL,"19877","23.48","65.69","1"
"2017","34","034","1","01","2","FN","Mme France JAMET",NULL,NULL,NULL,"10381","12.26","34.31","0"
"2017","34","034","2","02","2","FI","Mme Muriel RESSIGUIER",NULL,NULL,NULL,"10811","17.89","52.29","1"
"2017","34","034","2","02","2","REM","Mme Stéphanie JANNIN",NULL,NULL,NULL,"9866","16.32","47.71","0"
"2017","34","034","3","03","2","REM","Mme Coralie DUBOST",NULL,NULL,NULL,"20211","23.75","60.45","1"
"2017","34","034","3","03","2","FI","M. Stéphane VIDAL",NULL,NULL,NULL,"13226","15.54","39.55","0"
"2017","34","034","4","04","2","REM","M. Jean-François ELIAOU",NULL,NULL,NULL,"26432","23.6","65.75","1"
"2017","34","034","4","04","2","FN","M. François GAUBERT",NULL,NULL,NULL,"13771","12.3","34.25","0"
"2017","34","034","5","05","2","REM","M. Philippe HUPPÉ",NULL,NULL,NULL,"21169","22.46","58.36","1"
"2017","34","034","5","05","2","FN","M. Gilles ARDINAT",NULL,NULL,NULL,"15107","16.03","41.64","0"
"2017","34","034","6","06","2","FN","Mme Emmanuelle MÉNARD",NULL,NULL,NULL,"20640","22.61","53.49","1"
"2017","34","034","6","06","2","REM","Mme Isabelle VOYER",NULL,NULL,NULL,"17950","19.67","46.51","0"
"2017","34","034","7","07","2","REM","M. Christophe EUZET",NULL,NULL,NULL,"20623","20.2","52.83","1"
"2017","34","034","7","07","2","FN","Mme Myriam ROQUES",NULL,NULL,NULL,"18414","18.04","47.17","0"
"2017","34","034","8","08","2","REM","M. Nicolas DÉMOULIN",NULL,NULL,NULL,"19757","22.31","62.85","1"
"2017","34","034","8","08","2","FN","M. Gérard PRATO",NULL,NULL,NULL,"11680","13.19","37.15","0"
"2017","34","034","9","09","2","REM","M. Patrick VIGNAL",NULL,NULL,NULL,"19293","23.49","64.54","1"
"2017","34","034","9","09","2","FN","M. Guillaume VOUZELLAUD",NULL,NULL,NULL,"10600","12.91","35.46","0"
"2017","35","035","1","01","2","REM","M. Mostapha LAABID",NULL,NULL,NULL,"19346","21.57","58.87","1"
"2017","35","035","1","01","2","UDI","M. Grégoire LE BLOND",NULL,NULL,NULL,"13519","15.07","41.13","0"
"2017","35","035","2","02","2","MDM","Mme Laurence MAILLART-MÉHAIGNERIE",NULL,NULL,NULL,"26922","29.17","74.44","1"
"2017","35","035","2","02","2","LR","M. Bertrand PLOUVIER",NULL,NULL,NULL,"9243","10.01","25.56","0"
"2017","35","035","3","03","2","SOC","M. François ANDRÉ",NULL,NULL,NULL,"21693","25.18","65.86","1"
"2017","35","035","3","03","2","LR","Mme Mélina PARMENTIER",NULL,NULL,NULL,"11244","13.05","34.14","0"
"2017","35","035","4","04","2","REM","M. Gaël LE BOHEC",NULL,NULL,NULL,"22667","25.08","61.75","1"
"2017","35","035","4","04","2","FI","M. Marc MARTIN",NULL,NULL,NULL,"14041","15.54","38.25","0"
"2017","35","035","5","05","2","REM","Mme Christine CLOAREC",NULL,NULL,NULL,"23546","22.79","53.3","1"
"2017","35","035","5","05","2","LR","Mme Isabelle LE CALLENNEC",NULL,NULL,NULL,"20627","19.97","46.7","0"
"2017","35","035","6","06","2","UDI","M. Thierry BENOIT",NULL,NULL,NULL,"22633","26.03","58","1"
"2017","35","035","6","06","2","REM","Mme Nolwenn VAHÉ",NULL,NULL,NULL,"16389","18.85","42","0"
"2017","35","035","7","07","2","LR","M. Gilles LURTON",NULL,NULL,NULL,"26032","26.26","56.21","1"
"2017","35","035","7","07","2","REM","Mme Valérie FRIBOLLE",NULL,NULL,NULL,"20282","20.46","43.79","0"
"2017","35","035","8","08","2","REM","M. Florian BACHELIER",NULL,NULL,NULL,"22111","26.49","60.96","1"
"2017","35","035","8","08","2","FI","Mme Enora LE PAPE",NULL,NULL,NULL,"14161","16.97","39.04","0"
"2017","36","036","1","01","2","REM","M. François JOLIVET",NULL,NULL,NULL,"22303","27.69","70.42","1"
"2017","36","036","1","01","2","FN","Mme Mylène WUNSCH",NULL,NULL,NULL,"9369","11.63","29.58","0"
"2017","36","036","2","02","2","LR","M. Nicolas FORISSIER",NULL,NULL,NULL,"19218","21.34","51.69","1"
"2017","36","036","2","02","2","MDM","Mme Sophie GUERIN",NULL,NULL,NULL,"17962","19.95","48.31","0"
"2017","37","037","1","01","2","REM","M. Philippe CHALUMEAU",NULL,NULL,NULL,"13548","19.74","53.93","1"
"2017","37","037","1","01","2","SOC","M. Jean-Patrick GILLE",NULL,NULL,NULL,"11573","16.86","46.07","0"
"2017","37","037","2","02","2","REM","M. Daniel LABARONNE",NULL,NULL,NULL,"20192","22.78","56.86","1"
"2017","37","037","2","02","2","LR","Mme Claude GREFF",NULL,NULL,NULL,"15321","17.29","43.14","0"
"2017","37","037","3","03","2","UDI","Mme Sophie AUCONIE",NULL,NULL,NULL,"22194","22.77","56.59","1"
"2017","37","037","3","03","2","SOC","Mme Marisol TOURAINE",NULL,NULL,NULL,"17022","17.46","43.41","0"
"2017","37","037","4","04","2","REM","Mme Fabienne COLBOC",NULL,NULL,NULL,"19995","22.18","58.26","1"
"2017","37","037","4","04","2","LR","M. Hervé NOVELLI",NULL,NULL,NULL,"14327","15.9","41.74","0"
"2017","37","037","5","05","2","REM","Mme Sabine THILLAYE",NULL,NULL,NULL,"18782","22.39","58.29","1"
"2017","37","037","5","05","2","LR","M. Fabrice BOIGARD",NULL,NULL,NULL,"13441","16.02","41.71","0"
"2017","38","038","1","01","2","REM","M. Olivier VERAN",NULL,NULL,NULL,"23212","27.91","68.09","1"
"2017","38","038","1","01","2","UDI","M. Jean-Damien MERMILLOD-BLONDIN",NULL,NULL,NULL,"10878","13.08","31.91","0"
"2017","38","038","10","10","2","REM","Mme Marjolaine MEYNIER-MILLEFERT",NULL,NULL,NULL,"21566","23","64.62","1"
"2017","38","038","10","10","2","FN","M. Alain BREUIL",NULL,NULL,NULL,"11806","12.59","35.38","0"
"2017","38","038","2","02","2","REM","M. Jean-Charles COLAS-ROY",NULL,NULL,NULL,"19785","25.55","73.55","1"
"2017","38","038","2","02","2","FN","M. Alexis JOLLY",NULL,NULL,NULL,"7115","9.19","26.45","0"
"2017","38","038","3","03","2","REM","Mme Emilie CHALAS",NULL,NULL,NULL,"12014","20.1","54.01","1"
"2017","38","038","3","03","2","FI","M. Raphaël BRIOT",NULL,NULL,NULL,"10232","17.12","45.99","0"
"2017","38","038","4","04","2","SOC","Mme Marie-Noëlle BATTISTEL",NULL,NULL,NULL,"18755","20.9","54.01","1"
"2017","38","038","4","04","2","REM","M. Fabrice HUGELÉ",NULL,NULL,NULL,"15970","17.79","45.99","0"
"2017","38","038","5","05","2","REM","Mme Catherine KAMOWSKI",NULL,NULL,NULL,"24136","23.59","66.71","1"
"2017","38","038","5","05","2","LR","M. Philippe LANGENIEUX-VILLARD",NULL,NULL,NULL,"12046","11.77","33.29","0"
"2017","38","038","6","06","2","REM","Mme Cendra MOTIN",NULL,NULL,NULL,"18444","22.15","55.05","1"
"2017","38","038","6","06","2","FN","M. Gérard DÉZEMPTE",NULL,NULL,NULL,"15062","18.09","44.95","0"
"2017","38","038","7","07","2","REM","Mme Monique LIMON",NULL,NULL,NULL,"17716","19.37","51.84","1"
"2017","38","038","7","07","2","LR","M. Yannick NEUDER",NULL,NULL,NULL,"16456","18","48.16","0"
"2017","38","038","8","08","2","REM","Mme Caroline ABADIE",NULL,NULL,NULL,"18907","24.06","63.92","1"
"2017","38","038","8","08","2","FN","M. Thibaut MONNIER",NULL,NULL,NULL,"10671","13.58","36.08","0"
"2017","38","038","9","09","2","MDM","Mme Elodie JACQUIER-LAFORGE",NULL,NULL,NULL,"20544","21.14","60.25","1"
"2017","38","038","9","09","2","LR","M. Bruno GATTAZ",NULL,NULL,NULL,"13554","13.95","39.75","0"
"2017","39","039","1","01","2","REM","Mme Danielle BRULEBOIS",NULL,NULL,NULL,"15498","23.69","57.88","1"
"2017","39","039","1","01","2","LR","M. Cyrille BRERO",NULL,NULL,NULL,"11278","17.24","42.12","0"
"2017","39","039","2","02","2","LR","Mme Marie-Christine DALLOZ",NULL,NULL,NULL,"13063","23.65","57.17","1"
"2017","39","039","2","02","2","MDM","Mme Anne PROST-GROSJEAN",NULL,NULL,NULL,"9785","17.72","42.83","0"
"2017","39","039","3","03","2","LR","M. Jean-Marie SERMIER",NULL,NULL,NULL,"17679","25.44","58.27","1"
"2017","39","039","3","03","2","MDM","M. Paul-Henri BARD",NULL,NULL,NULL,"12660","18.22","41.73","0"
"2017","40","040","1","01","2","MDM","Mme Geneviève DARRIEUSSECQ",NULL,NULL,NULL,"26192","25.83","63.65","1"
"2017","40","040","1","01","2","SOC","M. Renaud LAGRAVE",NULL,NULL,NULL,"14961","14.76","36.35","0"
"2017","40","040","2","02","2","REM","M. Lionel CAUSSE",NULL,NULL,NULL,"29682","26.44","62.95","1"
"2017","40","040","2","02","2","FI","Mme Caroline DACHARRY",NULL,NULL,NULL,"17471","15.56","37.05","0"
"2017","40","040","3","03","2","SOC","M. Boris VALLAUD",NULL,NULL,NULL,"23460","24.31","50.75","1"
"2017","40","040","3","03","2","REM","M. Jean-Pierre STEINER",NULL,NULL,NULL,"22769","23.59","49.25","0"
"2017","41","041","1","01","2","MDM","M. Marc FESNEAU",NULL,NULL,NULL,"22914","27.69","69.15","1"
"2017","41","041","1","01","2","FN","M. Michel CHASSIER",NULL,NULL,NULL,"10221","12.35","30.85","0"
"2017","41","041","2","02","2","LR","M. Guillaume PELTIER",NULL,NULL,NULL,"19108","23.78","53.93","1"
"2017","41","041","2","02","2","REM","M. Jean-Luc BRAULT",NULL,NULL,NULL,"16324","20.32","46.07","0"
"2017","41","041","3","03","2","UDI","M. Maurice LEROY",NULL,NULL,NULL,"23088","28.09","60.96","1"
"2017","41","041","3","03","2","REM","Mme Marlène MARTIN",NULL,NULL,NULL,"14784","17.99","39.04","0"
"2017","42","042","1","01","2","SOC","M. Régis JUANICO",NULL,NULL,NULL,"11544","17.59","50.05","1"
"2017","42","042","1","01","2","REM","Mme Magalie VIALLON",NULL,NULL,NULL,"11521","17.55","49.95","0"
"2017","42","042","2","02","2","REM","M. Jean-Michel MIS",NULL,NULL,NULL,"10425","19.6","57.47","1"
"2017","42","042","2","02","2","FI","Mme Andrée TAURINYA",NULL,NULL,NULL,"7716","14.51","42.53","0"
"2017","42","042","3","03","2","REM","Mme Valéria FAURE-MUNTIAN",NULL,NULL,NULL,"15298","18.54","52.62","1"
"2017","42","042","3","03","2","UDI","M. François ROCHEBLOINE",NULL,NULL,NULL,"13776","16.7","47.38","0"
"2017","42","042","4","04","2","LR","M. Dino CINIERI",NULL,NULL,NULL,"19039","18.83","50.13","1"
"2017","42","042","4","04","2","REM","M. David KAUFFER",NULL,NULL,NULL,"18940","18.73","49.87","0"
"2017","42","042","5","05","2","MDM","Mme Nathalie SARLES",NULL,NULL,NULL,"21257","21.02","53.13","1"
"2017","42","042","5","05","2","LR","Mme Clotilde ROBIN",NULL,NULL,NULL,"18751","18.54","46.87","0"
"2017","42","042","6","06","2","REM","M. Julien BOROWCZYK",NULL,NULL,NULL,"23055","21.42","56.87","1"
"2017","42","042","6","06","2","LR","M. Paul SALEN",NULL,NULL,NULL,"17485","16.25","43.13","0"
"2017","43","043","1","01","2","LR","Mme Isabelle VALENTIN",NULL,NULL,NULL,"26705","27.31","58.72","1"
"2017","43","043","1","01","2","REM","Mme Cécile GALLIEN",NULL,NULL,NULL,"18772","19.2","41.28","0"
"2017","43","043","2","02","2","LR","M. Jean-Pierre VIGIER",NULL,NULL,NULL,"22306","28.07","63.89","1"
"2017","43","043","2","02","2","REM","M. Pierre ETEOCLE",NULL,NULL,NULL,"12606","15.86","36.11","0"
"2017","44","044","1","01","2","REM","M. François DE RUGY",NULL,NULL,NULL,"18796","25.08","66.14","1"
"2017","44","044","1","01","2","LR","M. Julien BAINVEL",NULL,NULL,NULL,"9622","12.84","33.86","0"
"2017","44","044","10","10","2","REM","Mme Sophie ERRANTE",NULL,NULL,NULL,"28560","24.89","63.89","1"
"2017","44","044","10","10","2","LR","M. Jérôme GUIHO",NULL,NULL,NULL,"16140","14.07","36.11","0"
"2017","44","044","2","02","2","REM","Mme Valérie OPPELT",NULL,NULL,NULL,"21542","25.1","59.99","1"
"2017","44","044","2","02","2","FI","Mme Carole MALARD",NULL,NULL,NULL,"14370","16.74","40.01","0"
"2017","44","044","3","03","2","REM","Mme Anne-France BRUNET",NULL,NULL,NULL,"20746","22.51","56.26","1"
